Concentration,Time_min,RFU_Interpolated,Concentration [μM]
40.0 ug/mL,8.84,11814000.0,40.0
40.0 ug/mL,8.86,11814000.0,40.0
40.0 ug/mL,8.88,11814000.0,40.0
40.0 ug/mL,8.9,11814000.0,40.0
40.0 ug/mL,8.92,11814000.0,40.0
40.0 ug/mL,8.94,11814000.0,40.0
40.0 ug/mL,8.96,11814000.0,40.0
40.0 ug/mL,8.98,11814000.0,40.0
40.0 ug/mL,9.0,11814000.0,40.0
40.0 ug/mL,9.02,11814000.0,40.0
40.0 ug/mL,9.040000000000001,11814000.0,40.0
40.0 ug/mL,9.06,11814000.0,40.0
40.0 ug/mL,9.08,11814000.0,40.0
40.0 ug/mL,9.1,11814000.0,40.0
40.0 ug/mL,9.120000000000001,11814000.0,40.0
40.0 ug/mL,9.14,11814000.0,40.0
40.0 ug/mL,9.16,11814000.0,40.0
40.0 ug/mL,9.18,11814000.0,40.0
40.0 ug/mL,9.200000000000001,11814000.0,40.0
40.0 ug/mL,9.22,11814000.0,40.0
40.0 ug/mL,9.24,11814000.0,40.0
40.0 ug/mL,9.26,11814000.0,40.0
40.0 ug/mL,9.28,11814000.0,40.0
40.0 ug/mL,9.3,11814000.0,40.0
40.0 ug/mL,9.32,11814000.0,40.0
40.0 ug/mL,9.34,11814000.0,40.0
40.0 ug/mL,9.36,11814000.0,40.0
40.0 ug/mL,9.38,11814000.0,40.0
40.0 ug/mL,9.4,11814000.0,40.0
40.0 ug/mL,9.42,11814000.0,40.0
40.0 ug/mL,9.44,11814000.0,40.0
40.0 ug/mL,9.46,11814000.0,40.0
40.0 ug/mL,9.48,11814000.0,40.0
40.0 ug/mL,9.5,11814000.0,40.0
40.0 ug/mL,9.52,11814000.0,40.0
40.0 ug/mL,9.540000000000001,11814000.0,40.0
40.0 ug/mL,9.56,11814000.0,40.0
40.0 ug/mL,9.58,11814000.0,40.0
40.0 ug/mL,9.6,11814000.0,40.0
40.0 ug/mL,9.620000000000001,11814000.0,40.0
40.0 ug/mL,9.64,11814000.0,40.0
40.0 ug/mL,9.66,11814000.0,40.0
40.0 ug/mL,9.68,11814000.0,40.0
40.0 ug/mL,9.700000000000001,11814000.0,40.0
40.0 ug/mL,9.72,11814000.0,40.0
40.0 ug/mL,9.74,11814000.0,40.0
40.0 ug/mL,9.76,11814000.0,40.0
40.0 ug/mL,9.78,11814000.0,40.0
40.0 ug/mL,9.8,11814000.0,40.0
40.0 ug/mL,9.82,11814000.0,40.0
40.0 ug/mL,9.84,11814000.0,40.0
40.0 ug/mL,9.86,11814000.0,40.0
40.0 ug/mL,9.88,11814000.0,40.0
40.0 ug/mL,9.9,11814000.0,40.0
40.0 ug/mL,9.92,11814000.0,40.0
40.0 ug/mL,9.94,11814000.0,40.0
40.0 ug/mL,9.96,11814000.0,40.0
40.0 ug/mL,9.98,11814000.0,40.0
40.0 ug/mL,10.0,11814000.0,40.0
40.0 ug/mL,10.02,11814000.0,40.0
40.0 ug/mL,10.040000000000001,11814000.0,40.0
40.0 ug/mL,10.06,11814000.0,40.0
40.0 ug/mL,10.08,11814000.0,40.0
40.0 ug/mL,10.1,11814000.0,40.0
40.0 ug/mL,10.120000000000001,11814000.0,40.0
40.0 ug/mL,10.14,11814000.0,40.0
40.0 ug/mL,10.16,11814000.0,40.0
40.0 ug/mL,10.18,11814000.0,40.0
40.0 ug/mL,10.200000000000001,11814000.0,40.0
40.0 ug/mL,10.22,11814000.0,40.0
40.0 ug/mL,10.24,11814000.0,40.0
40.0 ug/mL,10.26,11814000.0,40.0
40.0 ug/mL,10.28,11814000.0,40.0
40.0 ug/mL,10.3,11814000.0,40.0
40.0 ug/mL,10.32,11814000.0,40.0
40.0 ug/mL,10.34,11814000.0,40.0
40.0 ug/mL,10.36,11814000.0,40.0
40.0 ug/mL,10.38,11814000.0,40.0
40.0 ug/mL,10.4,11814000.0,40.0
40.0 ug/mL,10.42,11814000.0,40.0
40.0 ug/mL,10.44,11814000.0,40.0
40.0 ug/mL,10.46,11814000.0,40.0
40.0 ug/mL,10.48,11814000.0,40.0
40.0 ug/mL,10.5,11814000.0,40.0
40.0 ug/mL,10.52,11814000.0,40.0
40.0 ug/mL,10.540000000000001,11814000.0,40.0
40.0 ug/mL,10.56,11814000.0,40.0
40.0 ug/mL,10.58,11814000.0,40.0
40.0 ug/mL,10.6,11814000.0,40.0
40.0 ug/mL,10.620000000000001,11814000.0,40.0
40.0 ug/mL,10.64,11814000.0,40.0
40.0 ug/mL,10.66,11814000.0,40.0
40.0 ug/mL,10.68,11814000.0,40.0
40.0 ug/mL,10.700000000000001,11814000.0,40.0
40.0 ug/mL,10.72,11814000.0,40.0
40.0 ug/mL,10.74,11814000.0,40.0
40.0 ug/mL,10.76,11814000.0,40.0
40.0 ug/mL,10.78,11814000.0,40.0
40.0 ug/mL,10.8,11814000.0,40.0
40.0 ug/mL,10.82,11814000.0,40.0
40.0 ug/mL,10.84,11814000.0,40.0
40.0 ug/mL,10.86,11814000.0,40.0
40.0 ug/mL,10.88,11814000.0,40.0
40.0 ug/mL,10.9,11814000.0,40.0
40.0 ug/mL,10.92,11814000.0,40.0
40.0 ug/mL,10.94,11814000.0,40.0
40.0 ug/mL,10.96,11814000.0,40.0
40.0 ug/mL,10.98,11814000.0,40.0
40.0 ug/mL,11.0,11814000.0,40.0
40.0 ug/mL,11.02,11814000.0,40.0
40.0 ug/mL,11.040000000000001,11814000.0,40.0
40.0 ug/mL,11.06,11814000.0,40.0
40.0 ug/mL,11.08,11814000.0,40.0
40.0 ug/mL,11.1,11814000.0,40.0
40.0 ug/mL,11.120000000000001,11814000.0,40.0
40.0 ug/mL,11.14,11814000.0,40.0
40.0 ug/mL,11.16,11814000.0,40.0
40.0 ug/mL,11.18,11814000.0,40.0
40.0 ug/mL,11.200000000000001,11814000.0,40.0
40.0 ug/mL,11.22,11814000.0,40.0
40.0 ug/mL,11.24,11814000.0,40.0
40.0 ug/mL,11.26,11814000.0,40.0
40.0 ug/mL,11.28,11814000.0,40.0
40.0 ug/mL,11.3,11814000.0,40.0
40.0 ug/mL,11.32,11814000.0,40.0
40.0 ug/mL,11.34,11814000.0,40.0
40.0 ug/mL,11.36,11814000.0,40.0
40.0 ug/mL,11.38,11814000.0,40.0
40.0 ug/mL,11.4,11814000.0,40.0
40.0 ug/mL,11.42,11814000.0,40.0
40.0 ug/mL,11.44,11814000.0,40.0
40.0 ug/mL,11.46,11814000.0,40.0
40.0 ug/mL,11.48,11814000.0,40.0
40.0 ug/mL,11.5,11814000.0,40.0
40.0 ug/mL,11.52,11814000.0,40.0
40.0 ug/mL,11.540000000000001,11814000.0,40.0
40.0 ug/mL,11.56,11814000.0,40.0
40.0 ug/mL,11.58,11814000.0,40.0
40.0 ug/mL,11.6,11814000.0,40.0
40.0 ug/mL,11.620000000000001,11814000.0,40.0
40.0 ug/mL,11.64,11814000.0,40.0
40.0 ug/mL,11.66,11814000.0,40.0
40.0 ug/mL,11.68,11814000.0,40.0
40.0 ug/mL,11.700000000000001,11814000.0,40.0
40.0 ug/mL,11.72,11814000.0,40.0
40.0 ug/mL,11.74,11814000.0,40.0
40.0 ug/mL,11.76,11814000.0,40.0
40.0 ug/mL,11.78,11814000.0,40.0
40.0 ug/mL,11.8,11814000.0,40.0
40.0 ug/mL,11.82,11814000.0,40.0
40.0 ug/mL,11.84,11814000.0,40.0
40.0 ug/mL,11.86,11814000.0,40.0
40.0 ug/mL,11.88,11814000.0,40.0
40.0 ug/mL,11.9,11814000.0,40.0
40.0 ug/mL,11.92,11814000.0,40.0
40.0 ug/mL,11.94,11814000.0,40.0
40.0 ug/mL,11.96,11814000.0,40.0
40.0 ug/mL,11.98,11814000.0,40.0
40.0 ug/mL,12.0,11814000.0,40.0
40.0 ug/mL,12.02,11814000.0,40.0
40.0 ug/mL,12.040000000000001,11814000.0,40.0
40.0 ug/mL,12.06,11814000.0,40.0
40.0 ug/mL,12.08,11814000.0,40.0
40.0 ug/mL,12.1,11814000.0,40.0
40.0 ug/mL,12.120000000000001,11814000.0,40.0
40.0 ug/mL,12.14,11814000.0,40.0
40.0 ug/mL,12.16,11814000.0,40.0
40.0 ug/mL,12.18,11814000.0,40.0
40.0 ug/mL,12.200000000000001,11814000.0,40.0
40.0 ug/mL,12.22,11814000.0,40.0
40.0 ug/mL,12.24,11814000.0,40.0
40.0 ug/mL,12.26,11814000.0,40.0
40.0 ug/mL,12.280000000000001,11814000.0,40.0
40.0 ug/mL,12.3,11814000.0,40.0
40.0 ug/mL,12.32,11814000.0,40.0
40.0 ug/mL,12.34,11814000.0,40.0
40.0 ug/mL,12.36,11814000.0,40.0
40.0 ug/mL,12.38,11814000.0,40.0
40.0 ug/mL,12.4,11814000.0,40.0
40.0 ug/mL,12.42,11814000.0,40.0
40.0 ug/mL,12.44,11814000.0,40.0
40.0 ug/mL,12.46,11814000.0,40.0
40.0 ug/mL,12.48,11814000.0,40.0
40.0 ug/mL,12.5,11814000.0,40.0
40.0 ug/mL,12.52,11814000.0,40.0
40.0 ug/mL,12.540000000000001,11814000.0,40.0
40.0 ug/mL,12.56,11814000.0,40.0
40.0 ug/mL,12.58,11814000.0,40.0
40.0 ug/mL,12.6,11814000.0,40.0
40.0 ug/mL,12.620000000000001,11814000.0,40.0
40.0 ug/mL,12.64,11814000.0,40.0
40.0 ug/mL,12.66,11814000.0,40.0
40.0 ug/mL,12.68,11814000.0,40.0
40.0 ug/mL,12.700000000000001,11814000.0,40.0
40.0 ug/mL,12.72,11814000.0,40.0
40.0 ug/mL,12.74,11814000.0,40.0
40.0 ug/mL,12.76,11814000.0,40.0
40.0 ug/mL,12.780000000000001,11814000.0,40.0
40.0 ug/mL,12.8,11814000.0,40.0
40.0 ug/mL,12.82,11814000.0,40.0
40.0 ug/mL,12.84,11814000.0,40.0
40.0 ug/mL,12.86,11814000.0,40.0
40.0 ug/mL,12.88,11814000.0,40.0
40.0 ug/mL,12.9,11814000.0,40.0
40.0 ug/mL,12.92,11814000.0,40.0
40.0 ug/mL,12.94,11814000.0,40.0
40.0 ug/mL,12.96,11814000.0,40.0
40.0 ug/mL,12.98,11814000.0,40.0
40.0 ug/mL,13.0,11814000.0,40.0
40.0 ug/mL,13.02,11814000.0,40.0
40.0 ug/mL,13.040000000000001,11814000.0,40.0
40.0 ug/mL,13.06,11814000.0,40.0
40.0 ug/mL,13.08,11814000.0,40.0
40.0 ug/mL,13.1,11814000.0,40.0
40.0 ug/mL,13.120000000000001,11814000.0,40.0
40.0 ug/mL,13.14,11814000.0,40.0
40.0 ug/mL,13.16,11814000.0,40.0
40.0 ug/mL,13.18,11814000.0,40.0
40.0 ug/mL,13.200000000000001,11814000.0,40.0
40.0 ug/mL,13.22,11814000.0,40.0
40.0 ug/mL,13.24,11814000.0,40.0
40.0 ug/mL,13.26,11814000.0,40.0
40.0 ug/mL,13.280000000000001,11814000.0,40.0
40.0 ug/mL,13.3,11814000.0,40.0
40.0 ug/mL,13.32,11814000.0,40.0
40.0 ug/mL,13.34,11814000.0,40.0
40.0 ug/mL,13.36,11814000.0,40.0
40.0 ug/mL,13.38,11814000.0,40.0
40.0 ug/mL,13.4,11814000.0,40.0
40.0 ug/mL,13.42,11814000.0,40.0
40.0 ug/mL,13.44,11814000.0,40.0
40.0 ug/mL,13.46,11814000.0,40.0
40.0 ug/mL,13.48,11814000.0,40.0
40.0 ug/mL,13.5,11814000.0,40.0
40.0 ug/mL,13.52,11814000.0,40.0
40.0 ug/mL,13.540000000000001,11814000.0,40.0
40.0 ug/mL,13.56,11814000.0,40.0
40.0 ug/mL,13.58,11814000.0,40.0
40.0 ug/mL,13.6,11814000.0,40.0
40.0 ug/mL,13.620000000000001,11814000.0,40.0
40.0 ug/mL,13.64,11814000.0,40.0
40.0 ug/mL,13.66,11814000.0,40.0
40.0 ug/mL,13.68,11814000.0,40.0
40.0 ug/mL,13.700000000000001,11814000.0,40.0
40.0 ug/mL,13.72,11814000.0,40.0
40.0 ug/mL,13.74,11814000.0,40.0
40.0 ug/mL,13.76,11814000.0,40.0
40.0 ug/mL,13.780000000000001,11814000.0,40.0
40.0 ug/mL,13.8,11814000.0,40.0
40.0 ug/mL,13.82,11814000.0,40.0
40.0 ug/mL,13.84,11814000.0,40.0
40.0 ug/mL,13.86,11814000.0,40.0
40.0 ug/mL,13.88,11814000.0,40.0
40.0 ug/mL,13.9,11814000.0,40.0
40.0 ug/mL,13.92,11814000.0,40.0
40.0 ug/mL,13.94,11814000.0,40.0
40.0 ug/mL,13.96,11814000.0,40.0
40.0 ug/mL,13.98,11814000.0,40.0
40.0 ug/mL,14.0,11814000.0,40.0
40.0 ug/mL,14.02,11814000.0,40.0
40.0 ug/mL,14.040000000000001,11814000.0,40.0
40.0 ug/mL,14.06,11814000.0,40.0
40.0 ug/mL,14.08,11814000.0,40.0
40.0 ug/mL,14.1,11814000.0,40.0
40.0 ug/mL,14.120000000000001,11814000.0,40.0
40.0 ug/mL,14.14,11814000.0,40.0
40.0 ug/mL,14.16,11814000.0,40.0
40.0 ug/mL,14.18,11814000.0,40.0
40.0 ug/mL,14.200000000000001,11814000.0,40.0
40.0 ug/mL,14.22,11814000.0,40.0
40.0 ug/mL,14.24,11814000.0,40.0
40.0 ug/mL,14.26,11814000.0,40.0
40.0 ug/mL,14.280000000000001,11814000.0,40.0
40.0 ug/mL,14.3,11814000.0,40.0
40.0 ug/mL,14.32,11814000.0,40.0
40.0 ug/mL,14.34,11814000.0,40.0
40.0 ug/mL,14.36,11814000.0,40.0
40.0 ug/mL,14.38,11814000.0,40.0
40.0 ug/mL,14.4,11814000.0,40.0
40.0 ug/mL,14.42,11814000.0,40.0
40.0 ug/mL,14.44,11814000.0,40.0
40.0 ug/mL,14.46,11814000.0,40.0
40.0 ug/mL,14.48,11814000.0,40.0
40.0 ug/mL,14.5,11814000.0,40.0
40.0 ug/mL,14.52,11814000.0,40.0
40.0 ug/mL,14.540000000000001,11814000.0,40.0
40.0 ug/mL,14.56,11814000.0,40.0
40.0 ug/mL,14.58,11814000.0,40.0
40.0 ug/mL,14.6,11814000.0,40.0
40.0 ug/mL,14.620000000000001,11814000.0,40.0
40.0 ug/mL,14.64,11814000.0,40.0
40.0 ug/mL,14.66,11814000.0,40.0
40.0 ug/mL,14.68,11814000.0,40.0
40.0 ug/mL,14.700000000000001,11814000.0,40.0
40.0 ug/mL,14.72,11814000.0,40.0
40.0 ug/mL,14.74,11814000.0,40.0
40.0 ug/mL,14.76,11814000.0,40.0
40.0 ug/mL,14.780000000000001,11814000.0,40.0
40.0 ug/mL,14.8,11814000.0,40.0
40.0 ug/mL,14.82,11814000.0,40.0
40.0 ug/mL,14.84,11814000.0,40.0
40.0 ug/mL,14.86,11814000.0,40.0
40.0 ug/mL,14.88,11814000.0,40.0
40.0 ug/mL,14.9,11814000.0,40.0
40.0 ug/mL,14.92,11814000.0,40.0
40.0 ug/mL,14.94,11814000.0,40.0
40.0 ug/mL,14.96,11814000.0,40.0
40.0 ug/mL,14.98,11814000.0,40.0
40.0 ug/mL,15.0,11814000.0,40.0
40.0 ug/mL,15.02,11814000.0,40.0
40.0 ug/mL,15.040000000000001,11814000.0,40.0
40.0 ug/mL,15.06,11814000.0,40.0
40.0 ug/mL,15.08,11814000.0,40.0
40.0 ug/mL,15.1,11814000.0,40.0
40.0 ug/mL,15.120000000000001,11814000.0,40.0
40.0 ug/mL,15.14,11814000.0,40.0
40.0 ug/mL,15.16,11814000.0,40.0
40.0 ug/mL,15.18,11814000.0,40.0
40.0 ug/mL,15.200000000000001,11814000.0,40.0
40.0 ug/mL,15.22,11814000.0,40.0
40.0 ug/mL,15.24,11814000.0,40.0
40.0 ug/mL,15.26,11814000.0,40.0
40.0 ug/mL,15.280000000000001,11814000.0,40.0
40.0 ug/mL,15.3,11814000.0,40.0
40.0 ug/mL,15.32,11814000.0,40.0
40.0 ug/mL,15.34,11814000.0,40.0
40.0 ug/mL,15.36,11814000.0,40.0
40.0 ug/mL,15.38,11814000.0,40.0
40.0 ug/mL,15.4,11814000.0,40.0
40.0 ug/mL,15.42,11814000.0,40.0
40.0 ug/mL,15.44,11814000.0,40.0
40.0 ug/mL,15.46,11814000.0,40.0
40.0 ug/mL,15.48,11814000.0,40.0
40.0 ug/mL,15.5,11814000.0,40.0
40.0 ug/mL,15.52,11814000.0,40.0
40.0 ug/mL,15.540000000000001,11814000.0,40.0
40.0 ug/mL,15.56,11814000.0,40.0
40.0 ug/mL,15.58,11814000.0,40.0
40.0 ug/mL,15.6,11814000.0,40.0
40.0 ug/mL,15.620000000000001,11814000.0,40.0
40.0 ug/mL,15.64,11814000.0,40.0
40.0 ug/mL,15.66,11814000.0,40.0
40.0 ug/mL,15.68,11814000.0,40.0
40.0 ug/mL,15.700000000000001,11814000.0,40.0
40.0 ug/mL,15.72,11814000.0,40.0
40.0 ug/mL,15.74,11814000.0,40.0
40.0 ug/mL,15.76,11814000.0,40.0
40.0 ug/mL,15.780000000000001,11814000.0,40.0
40.0 ug/mL,15.8,11814000.0,40.0
40.0 ug/mL,15.82,11814000.0,40.0
40.0 ug/mL,15.84,11814000.0,40.0
40.0 ug/mL,15.860000000000001,11814000.0,40.0
40.0 ug/mL,15.88,11814000.0,40.0
40.0 ug/mL,15.9,11814000.0,40.0
40.0 ug/mL,15.92,11814000.0,40.0
40.0 ug/mL,15.94,11814000.0,40.0
40.0 ug/mL,15.96,11814000.0,40.0
40.0 ug/mL,15.98,11814000.0,40.0
40.0 ug/mL,16.0,11814000.0,40.0
40.0 ug/mL,16.02,11814000.0,40.0
40.0 ug/mL,16.04,11814000.0,40.0
40.0 ug/mL,16.06,11814000.0,40.0
40.0 ug/mL,16.080000000000002,11814000.0,40.0
40.0 ug/mL,16.1,11814000.0,40.0
40.0 ug/mL,16.12,11814000.0,40.0
40.0 ug/mL,16.14,11814000.0,40.0
40.0 ug/mL,16.16,11814000.0,40.0
40.0 ug/mL,16.18,11814000.0,40.0
40.0 ug/mL,16.2,11814000.0,40.0
40.0 ug/mL,16.22,11814000.0,40.0
40.0 ug/mL,16.240000000000002,11814000.0,40.0
40.0 ug/mL,16.26,11814000.0,40.0
40.0 ug/mL,16.28,11814000.0,40.0
40.0 ug/mL,16.3,11814000.0,40.0
40.0 ug/mL,16.32,11814000.0,40.0
40.0 ug/mL,16.34,11814000.0,40.0
40.0 ug/mL,16.36,11814000.0,40.0
40.0 ug/mL,16.38,11814000.0,40.0
40.0 ug/mL,16.4,11814000.0,40.0
40.0 ug/mL,16.42,11814000.0,40.0
40.0 ug/mL,16.44,11814000.0,40.0
40.0 ug/mL,16.46,11814000.0,40.0
40.0 ug/mL,16.48,11814000.0,40.0
40.0 ug/mL,16.5,11814000.0,40.0
40.0 ug/mL,16.52,11814000.0,40.0
40.0 ug/mL,16.54,11814000.0,40.0
40.0 ug/mL,16.56,11814000.0,40.0
40.0 ug/mL,16.580000000000002,11814000.0,40.0
40.0 ug/mL,16.6,11814000.0,40.0
40.0 ug/mL,16.62,11814000.0,40.0
40.0 ug/mL,16.64,11814000.0,40.0
40.0 ug/mL,16.66,11814000.0,40.0
40.0 ug/mL,16.68,11814000.0,40.0
40.0 ug/mL,16.7,11814000.0,40.0
40.0 ug/mL,16.72,11814000.0,40.0
40.0 ug/mL,16.740000000000002,11814000.0,40.0
40.0 ug/mL,16.76,11814000.0,40.0
40.0 ug/mL,16.78,11814000.0,40.0
40.0 ug/mL,16.8,11814000.0,40.0
40.0 ug/mL,16.82,11814000.0,40.0
40.0 ug/mL,16.84,11814000.0,40.0
40.0 ug/mL,16.86,11814000.0,40.0
40.0 ug/mL,16.88,11814000.0,40.0
40.0 ug/mL,16.9,11814000.0,40.0
40.0 ug/mL,16.92,11814000.0,40.0
40.0 ug/mL,16.94,11814000.0,40.0
40.0 ug/mL,16.96,11814000.0,40.0
40.0 ug/mL,16.98,11814000.0,40.0
40.0 ug/mL,17.0,11814000.0,40.0
40.0 ug/mL,17.02,11814000.0,40.0
40.0 ug/mL,17.04,11814000.0,40.0
40.0 ug/mL,17.06,11814000.0,40.0
40.0 ug/mL,17.080000000000002,11814000.0,40.0
40.0 ug/mL,17.1,11814000.0,40.0
40.0 ug/mL,17.12,11814000.0,40.0
40.0 ug/mL,17.14,11814000.0,40.0
40.0 ug/mL,17.16,11814000.0,40.0
40.0 ug/mL,17.18,11814000.0,40.0
40.0 ug/mL,17.2,11814000.0,40.0
40.0 ug/mL,17.22,11814000.0,40.0
40.0 ug/mL,17.240000000000002,11814000.0,40.0
40.0 ug/mL,17.26,11814000.0,40.0
40.0 ug/mL,17.28,11814000.0,40.0
40.0 ug/mL,17.3,11814000.0,40.0
40.0 ug/mL,17.32,11814000.0,40.0
40.0 ug/mL,17.34,11814000.0,40.0
40.0 ug/mL,17.36,11814000.0,40.0
40.0 ug/mL,17.38,11814000.0,40.0
40.0 ug/mL,17.400000000000002,11814000.0,40.0
40.0 ug/mL,17.42,11814000.0,40.0
40.0 ug/mL,17.44,11814000.0,40.0
40.0 ug/mL,17.46,11814000.0,40.0
40.0 ug/mL,17.48,11814000.0,40.0
40.0 ug/mL,17.5,11814000.0,40.0
40.0 ug/mL,17.52,11814000.0,40.0
40.0 ug/mL,17.54,11814000.0,40.0
40.0 ug/mL,17.56,11814000.0,40.0
40.0 ug/mL,17.580000000000002,11814000.0,40.0
40.0 ug/mL,17.6,11814000.0,40.0
40.0 ug/mL,17.62,11814000.0,40.0
40.0 ug/mL,17.64,11814000.0,40.0
40.0 ug/mL,17.66,11814000.0,40.0
40.0 ug/mL,17.68,11814000.0,40.0
40.0 ug/mL,17.7,11814000.0,40.0
40.0 ug/mL,17.72,11814000.0,40.0
40.0 ug/mL,17.740000000000002,11814000.0,40.0
40.0 ug/mL,17.76,11814000.0,40.0
40.0 ug/mL,17.78,11814000.0,40.0
40.0 ug/mL,17.8,11814000.0,40.0
40.0 ug/mL,17.82,11814000.0,40.0
40.0 ug/mL,17.84,11814000.0,40.0
40.0 ug/mL,17.86,11814000.0,40.0
40.0 ug/mL,17.88,11814000.0,40.0
40.0 ug/mL,17.900000000000002,11814000.0,40.0
40.0 ug/mL,17.92,11814000.0,40.0
40.0 ug/mL,17.94,11814000.0,40.0
40.0 ug/mL,17.96,11814000.0,40.0
40.0 ug/mL,17.98,11814000.0,40.0
40.0 ug/mL,18.0,11814000.0,40.0
40.0 ug/mL,18.02,11814000.0,40.0
40.0 ug/mL,18.04,11814000.0,40.0
40.0 ug/mL,18.06,11814000.0,40.0
40.0 ug/mL,18.080000000000002,11814000.0,40.0
40.0 ug/mL,18.1,11814000.0,40.0
40.0 ug/mL,18.12,11814000.0,40.0
40.0 ug/mL,18.14,11814000.0,40.0
40.0 ug/mL,18.16,11814000.0,40.0
40.0 ug/mL,18.18,11814000.0,40.0
40.0 ug/mL,18.2,11814000.0,40.0
40.0 ug/mL,18.22,11814000.0,40.0
40.0 ug/mL,18.240000000000002,11814000.0,40.0
40.0 ug/mL,18.26,11814000.0,40.0
40.0 ug/mL,18.28,11814000.0,40.0
40.0 ug/mL,18.3,11814000.0,40.0
40.0 ug/mL,18.32,11814000.0,40.0
40.0 ug/mL,18.34,11814000.0,40.0
40.0 ug/mL,18.36,11814000.0,40.0
40.0 ug/mL,18.38,11814000.0,40.0
40.0 ug/mL,18.400000000000002,11814000.0,40.0
40.0 ug/mL,18.42,11814000.0,40.0
40.0 ug/mL,18.44,11814000.0,40.0
40.0 ug/mL,18.46,11814000.0,40.0
40.0 ug/mL,18.48,11814000.0,40.0
40.0 ug/mL,18.5,11814000.0,40.0
40.0 ug/mL,18.52,11814000.0,40.0
40.0 ug/mL,18.54,11814000.0,40.0
40.0 ug/mL,18.56,11814000.0,40.0
40.0 ug/mL,18.580000000000002,11814000.0,40.0
40.0 ug/mL,18.6,11814000.0,40.0
40.0 ug/mL,18.62,11814000.0,40.0
40.0 ug/mL,18.64,11814000.0,40.0
40.0 ug/mL,18.66,11814000.0,40.0
40.0 ug/mL,18.68,11814000.0,40.0
40.0 ug/mL,18.7,11814000.0,40.0
40.0 ug/mL,18.72,11814000.0,40.0
40.0 ug/mL,18.740000000000002,11814000.0,40.0
40.0 ug/mL,18.76,11814000.0,40.0
40.0 ug/mL,18.78,11814000.0,40.0
40.0 ug/mL,18.8,11814000.0,40.0
40.0 ug/mL,18.82,11814000.0,40.0
40.0 ug/mL,18.84,11814000.0,40.0
40.0 ug/mL,18.86,11814000.0,40.0
40.0 ug/mL,18.88,11814000.0,40.0
40.0 ug/mL,18.900000000000002,11814000.0,40.0
40.0 ug/mL,18.92,11814000.0,40.0
40.0 ug/mL,18.94,11814000.0,40.0
40.0 ug/mL,18.96,11814000.0,40.0
40.0 ug/mL,18.98,11814000.0,40.0
40.0 ug/mL,19.0,11814000.0,40.0
40.0 ug/mL,19.02,11814000.0,40.0
40.0 ug/mL,19.04,11814000.0,40.0
40.0 ug/mL,19.06,11814000.0,40.0
40.0 ug/mL,19.080000000000002,11814000.0,40.0
40.0 ug/mL,19.1,11814000.0,40.0
40.0 ug/mL,19.12,11814000.0,40.0
40.0 ug/mL,19.14,11814000.0,40.0
40.0 ug/mL,19.16,11814000.0,40.0
40.0 ug/mL,19.18,11814000.0,40.0
40.0 ug/mL,19.2,11814000.0,40.0
40.0 ug/mL,19.22,11814000.0,40.0
40.0 ug/mL,19.240000000000002,11814000.0,40.0
40.0 ug/mL,19.26,11814000.0,40.0
40.0 ug/mL,19.28,11814000.0,40.0
40.0 ug/mL,19.3,11814000.0,40.0
40.0 ug/mL,19.32,11814000.0,40.0
40.0 ug/mL,19.34,11814000.0,40.0
40.0 ug/mL,19.36,11814000.0,40.0
40.0 ug/mL,19.38,11814000.0,40.0
40.0 ug/mL,19.400000000000002,11814000.0,40.0
40.0 ug/mL,19.42,11814000.0,40.0
40.0 ug/mL,19.44,11814000.0,40.0
40.0 ug/mL,19.46,11814000.0,40.0
40.0 ug/mL,19.48,11814000.0,40.0
40.0 ug/mL,19.5,11814000.0,40.0
40.0 ug/mL,19.52,11814000.0,40.0
40.0 ug/mL,19.54,11814000.0,40.0
40.0 ug/mL,19.56,11814000.0,40.0
40.0 ug/mL,19.580000000000002,11814000.0,40.0
40.0 ug/mL,19.6,11814000.0,40.0
40.0 ug/mL,19.62,11814000.0,40.0
40.0 ug/mL,19.64,11814000.0,40.0
40.0 ug/mL,19.66,11814000.0,40.0
40.0 ug/mL,19.68,11814000.0,40.0
40.0 ug/mL,19.7,11814000.0,40.0
40.0 ug/mL,19.72,11814000.0,40.0
40.0 ug/mL,19.740000000000002,11814000.0,40.0
40.0 ug/mL,19.76,11814000.0,40.0
40.0 ug/mL,19.78,11814000.0,40.0
40.0 ug/mL,19.8,11814000.0,40.0
40.0 ug/mL,19.82,11814000.0,40.0
40.0 ug/mL,19.84,11814000.0,40.0
40.0 ug/mL,19.86,11814000.0,40.0
40.0 ug/mL,19.88,11814000.0,40.0
40.0 ug/mL,19.900000000000002,11814000.0,40.0
40.0 ug/mL,19.92,11814000.0,40.0
40.0 ug/mL,19.94,11814000.0,40.0
40.0 ug/mL,19.96,11814000.0,40.0
40.0 ug/mL,19.98,11814000.0,40.0
40.0 ug/mL,20.0,11814000.0,40.0
50.0 ug/mL,0.0,12361800.0,50.0
50.0 ug/mL,0.02,12361800.0,50.0
50.0 ug/mL,0.04,12361800.0,50.0
50.0 ug/mL,0.06,12361800.0,50.0
50.0 ug/mL,0.08,12361800.0,50.0
50.0 ug/mL,0.1,12361800.0,50.0
50.0 ug/mL,0.12,12361800.0,50.0
50.0 ug/mL,0.14,12361800.0,50.0
50.0 ug/mL,0.16,12361800.0,50.0
50.0 ug/mL,0.18,12361800.0,50.0
