Concentration,Time_min,RFU_Interpolated,Concentration [ug/mL]
1.25 ug/mL,22.71,13812.7,1.25
1.25 ug/mL,22.74,13812.7,1.25
1.25 ug/mL,22.77,13812.7,1.25
1.25 ug/mL,22.8,13812.7,1.25
1.25 ug/mL,22.83,13812.7,1.25
1.25 ug/mL,22.86,13812.7,1.25
1.25 ug/mL,22.89,13812.7,1.25
1.25 ug/mL,22.919999999999998,13812.7,1.25
1.25 ug/mL,22.95,13812.7,1.25
1.25 ug/mL,22.98,13812.7,1.25
1.25 ug/mL,23.009999999999998,13812.7,1.25
1.25 ug/mL,23.04,13812.7,1.25
1.25 ug/mL,23.07,13812.7,1.25
1.25 ug/mL,23.099999999999998,13812.7,1.25
1.25 ug/mL,23.13,13812.7,1.25
1.25 ug/mL,23.16,13812.7,1.25
1.25 ug/mL,23.189999999999998,13812.7,1.25
1.25 ug/mL,23.22,13812.7,1.25
1.25 ug/mL,23.25,13812.7,1.25
1.25 ug/mL,23.279999999999998,13812.7,1.25
1.25 ug/mL,23.31,13812.7,1.25
1.25 ug/mL,23.34,13812.7,1.25
1.25 ug/mL,23.369999999999997,13812.7,1.25
1.25 ug/mL,23.4,13812.7,1.25
1.25 ug/mL,23.43,13812.7,1.25
1.25 ug/mL,23.46,13812.7,1.25
1.25 ug/mL,23.49,13812.7,1.25
1.25 ug/mL,23.52,13812.7,1.25
1.25 ug/mL,23.55,13812.7,1.25
1.25 ug/mL,23.58,13812.7,1.25
1.25 ug/mL,23.61,13812.7,1.25
1.25 ug/mL,23.64,13812.7,1.25
1.25 ug/mL,23.669999999999998,13812.7,1.25
1.25 ug/mL,23.7,13812.7,1.25
1.25 ug/mL,23.73,13812.7,1.25
1.25 ug/mL,23.759999999999998,13812.7,1.25
1.25 ug/mL,23.79,13812.7,1.25
1.25 ug/mL,23.82,13812.7,1.25
1.25 ug/mL,23.849999999999998,13812.7,1.25
1.25 ug/mL,23.88,13812.7,1.25
1.25 ug/mL,23.91,13812.7,1.25
1.25 ug/mL,23.939999999999998,13812.7,1.25
1.25 ug/mL,23.97,13812.7,1.25
1.25 ug/mL,24.0,13812.7,1.25
1.25 ug/mL,24.029999999999998,13812.7,1.25
1.25 ug/mL,24.06,13812.7,1.25
1.25 ug/mL,24.09,13812.7,1.25
1.25 ug/mL,24.119999999999997,13812.7,1.25
1.25 ug/mL,24.15,13812.7,1.25
1.25 ug/mL,24.18,13812.7,1.25
1.25 ug/mL,24.21,13812.7,1.25
1.25 ug/mL,24.24,13812.7,1.25
1.25 ug/mL,24.27,13812.7,1.25
1.25 ug/mL,24.3,13812.7,1.25
1.25 ug/mL,24.33,13812.7,1.25
1.25 ug/mL,24.36,13812.7,1.25
1.25 ug/mL,24.39,13812.7,1.25
1.25 ug/mL,24.419999999999998,13812.7,1.25
1.25 ug/mL,24.45,13812.7,1.25
1.25 ug/mL,24.48,13812.7,1.25
1.25 ug/mL,24.509999999999998,13812.7,1.25
1.25 ug/mL,24.54,13812.7,1.25
1.25 ug/mL,24.57,13812.7,1.25
1.25 ug/mL,24.599999999999998,13812.7,1.25
1.25 ug/mL,24.63,13812.7,1.25
1.25 ug/mL,24.66,13812.7,1.25
1.25 ug/mL,24.689999999999998,13812.7,1.25
1.25 ug/mL,24.72,13812.7,1.25
1.25 ug/mL,24.75,13812.7,1.25
1.25 ug/mL,24.779999999999998,13812.7,1.25
1.25 ug/mL,24.81,13812.7,1.25
1.25 ug/mL,24.84,13812.7,1.25
1.25 ug/mL,24.869999999999997,13812.7,1.25
1.25 ug/mL,24.9,13812.7,1.25
1.25 ug/mL,24.93,13812.7,1.25
1.25 ug/mL,24.96,13812.7,1.25
1.25 ug/mL,24.99,13812.7,1.25
1.25 ug/mL,25.02,13812.7,1.25
1.25 ug/mL,25.05,13812.7,1.25
1.25 ug/mL,25.08,13812.7,1.25
1.25 ug/mL,25.11,13812.7,1.25
1.25 ug/mL,25.14,13812.7,1.25
1.25 ug/mL,25.169999999999998,13812.7,1.25
1.25 ug/mL,25.2,13812.7,1.25
1.25 ug/mL,25.23,13812.7,1.25
1.25 ug/mL,25.259999999999998,13812.7,1.25
1.25 ug/mL,25.29,13812.7,1.25
1.25 ug/mL,25.32,13812.7,1.25
1.25 ug/mL,25.349999999999998,13812.7,1.25
1.25 ug/mL,25.38,13812.7,1.25
1.25 ug/mL,25.41,13812.7,1.25
1.25 ug/mL,25.439999999999998,13812.7,1.25
1.25 ug/mL,25.47,13812.7,1.25
1.25 ug/mL,25.5,13812.7,1.25
1.25 ug/mL,25.529999999999998,13812.7,1.25
1.25 ug/mL,25.56,13812.7,1.25
1.25 ug/mL,25.59,13812.7,1.25
1.25 ug/mL,25.619999999999997,13812.7,1.25
1.25 ug/mL,25.65,13812.7,1.25
1.25 ug/mL,25.68,13812.7,1.25
1.25 ug/mL,25.709999999999997,13812.7,1.25
1.25 ug/mL,25.74,13812.7,1.25
1.25 ug/mL,25.77,13812.7,1.25
1.25 ug/mL,25.8,13812.7,1.25
1.25 ug/mL,25.83,13812.7,1.25
1.25 ug/mL,25.86,13812.7,1.25
1.25 ug/mL,25.89,13812.7,1.25
1.25 ug/mL,25.919999999999998,13812.7,1.25
1.25 ug/mL,25.95,13812.7,1.25
1.25 ug/mL,25.98,13812.7,1.25
1.25 ug/mL,26.009999999999998,13812.7,1.25
1.25 ug/mL,26.04,13812.7,1.25
1.25 ug/mL,26.07,13812.7,1.25
1.25 ug/mL,26.099999999999998,13812.7,1.25
1.25 ug/mL,26.13,13812.7,1.25
1.25 ug/mL,26.16,13812.7,1.25
1.25 ug/mL,26.189999999999998,13812.7,1.25
1.25 ug/mL,26.22,13812.7,1.25
1.25 ug/mL,26.25,13812.7,1.25
1.25 ug/mL,26.279999999999998,13812.7,1.25
1.25 ug/mL,26.31,13812.7,1.25
1.25 ug/mL,26.34,13812.7,1.25
1.25 ug/mL,26.369999999999997,13812.7,1.25
1.25 ug/mL,26.4,13812.7,1.25
1.25 ug/mL,26.43,13812.7,1.25
1.25 ug/mL,26.459999999999997,13812.7,1.25
1.25 ug/mL,26.49,13812.7,1.25
1.25 ug/mL,26.52,13812.7,1.25
1.25 ug/mL,26.55,13812.7,1.25
1.25 ug/mL,26.58,13812.7,1.25
1.25 ug/mL,26.61,13812.7,1.25
1.25 ug/mL,26.64,13812.7,1.25
1.25 ug/mL,26.669999999999998,13812.7,1.25
1.25 ug/mL,26.7,13812.7,1.25
1.25 ug/mL,26.73,13812.7,1.25
1.25 ug/mL,26.759999999999998,13812.7,1.25
1.25 ug/mL,26.79,13812.7,1.25
1.25 ug/mL,26.82,13812.7,1.25
1.25 ug/mL,26.849999999999998,13812.7,1.25
1.25 ug/mL,26.88,13812.7,1.25
1.25 ug/mL,26.91,13812.7,1.25
1.25 ug/mL,26.939999999999998,13812.7,1.25
1.25 ug/mL,26.97,13812.7,1.25
1.25 ug/mL,27.0,13812.7,1.25
1.25 ug/mL,27.029999999999998,13812.7,1.25
1.25 ug/mL,27.06,13812.7,1.25
1.25 ug/mL,27.09,13812.7,1.25
1.25 ug/mL,27.119999999999997,13812.7,1.25
1.25 ug/mL,27.15,13812.7,1.25
1.25 ug/mL,27.18,13812.7,1.25
1.25 ug/mL,27.209999999999997,13812.7,1.25
1.25 ug/mL,27.24,13812.7,1.25
1.25 ug/mL,27.27,13812.7,1.25
1.25 ug/mL,27.3,13812.7,1.25
1.25 ug/mL,27.33,13812.7,1.25
1.25 ug/mL,27.36,13812.7,1.25
1.25 ug/mL,27.39,13812.7,1.25
1.25 ug/mL,27.419999999999998,13812.7,1.25
1.25 ug/mL,27.45,13812.7,1.25
1.25 ug/mL,27.48,13812.7,1.25
1.25 ug/mL,27.509999999999998,13812.7,1.25
1.25 ug/mL,27.54,13812.7,1.25
1.25 ug/mL,27.57,13812.7,1.25
1.25 ug/mL,27.599999999999998,13812.7,1.25
1.25 ug/mL,27.63,13812.7,1.25
1.25 ug/mL,27.66,13812.7,1.25
1.25 ug/mL,27.689999999999998,13812.7,1.25
1.25 ug/mL,27.72,13812.7,1.25
1.25 ug/mL,27.75,13812.7,1.25
1.25 ug/mL,27.779999999999998,13812.7,1.25
1.25 ug/mL,27.81,13812.7,1.25
1.25 ug/mL,27.84,13812.7,1.25
1.25 ug/mL,27.869999999999997,13812.7,1.25
1.25 ug/mL,27.9,13812.7,1.25
1.25 ug/mL,27.93,13812.7,1.25
1.25 ug/mL,27.959999999999997,13812.7,1.25
1.25 ug/mL,27.99,13812.7,1.25
1.25 ug/mL,28.02,13812.7,1.25
1.25 ug/mL,28.05,13812.7,1.25
1.25 ug/mL,28.08,13812.7,1.25
1.25 ug/mL,28.11,13812.7,1.25
1.25 ug/mL,28.14,13812.7,1.25
1.25 ug/mL,28.169999999999998,13812.7,1.25
1.25 ug/mL,28.2,13812.7,1.25
1.25 ug/mL,28.23,13812.7,1.25
1.25 ug/mL,28.259999999999998,13812.7,1.25
1.25 ug/mL,28.29,13812.7,1.25
1.25 ug/mL,28.32,13812.7,1.25
1.25 ug/mL,28.349999999999998,13812.7,1.25
1.25 ug/mL,28.38,13812.7,1.25
1.25 ug/mL,28.41,13812.7,1.25
1.25 ug/mL,28.439999999999998,13812.7,1.25
1.25 ug/mL,28.47,13812.7,1.25
1.25 ug/mL,28.5,13812.7,1.25
1.25 ug/mL,28.529999999999998,13812.7,1.25
1.25 ug/mL,28.56,13812.7,1.25
1.25 ug/mL,28.59,13812.7,1.25
1.25 ug/mL,28.619999999999997,13812.7,1.25
1.25 ug/mL,28.65,13812.7,1.25
1.25 ug/mL,28.68,13812.7,1.25
1.25 ug/mL,28.709999999999997,13812.7,1.25
1.25 ug/mL,28.74,13812.7,1.25
1.25 ug/mL,28.77,13812.7,1.25
1.25 ug/mL,28.799999999999997,13812.7,1.25
1.25 ug/mL,28.83,13812.7,1.25
1.25 ug/mL,28.86,13812.7,1.25
1.25 ug/mL,28.89,13812.7,1.25
1.25 ug/mL,28.919999999999998,13812.7,1.25
1.25 ug/mL,28.95,13812.7,1.25
1.25 ug/mL,28.98,13812.7,1.25
1.25 ug/mL,29.009999999999998,13812.7,1.25
1.25 ug/mL,29.04,13812.7,1.25
1.25 ug/mL,29.07,13812.7,1.25
1.25 ug/mL,29.099999999999998,13812.7,1.25
1.25 ug/mL,29.13,13812.7,1.25
1.25 ug/mL,29.16,13812.7,1.25
1.25 ug/mL,29.189999999999998,13812.7,1.25
1.25 ug/mL,29.22,13812.7,1.25
1.25 ug/mL,29.25,13812.7,1.25
1.25 ug/mL,29.279999999999998,13812.7,1.25
1.25 ug/mL,29.31,13812.7,1.25
1.25 ug/mL,29.34,13812.7,1.25
1.25 ug/mL,29.369999999999997,13812.7,1.25
1.25 ug/mL,29.4,13812.7,1.25
1.25 ug/mL,29.43,13812.7,1.25
1.25 ug/mL,29.459999999999997,13812.7,1.25
1.25 ug/mL,29.49,13812.7,1.25
1.25 ug/mL,29.52,13812.7,1.25
1.25 ug/mL,29.549999999999997,13812.7,1.25
1.25 ug/mL,29.58,13812.7,1.25
1.25 ug/mL,29.61,13812.7,1.25
1.25 ug/mL,29.64,13812.7,1.25
1.25 ug/mL,29.669999999999998,13812.7,1.25
1.25 ug/mL,29.7,13812.7,1.25
1.25 ug/mL,29.73,13812.7,1.25
1.25 ug/mL,29.759999999999998,13812.7,1.25
1.25 ug/mL,29.79,13812.7,1.25
1.25 ug/mL,29.82,13812.7,1.25
1.25 ug/mL,29.849999999999998,13812.7,1.25
1.25 ug/mL,29.88,13812.7,1.25
1.25 ug/mL,29.91,13812.7,1.25
1.25 ug/mL,29.939999999999998,13812.7,1.25
1.25 ug/mL,29.97,13812.7,1.25
1.25 ug/mL,30.0,13812.7,1.25
2.5 ug/mL,0.0,4717.114285714281,2.5
2.5 ug/mL,0.03,4781.878071428567,2.5
2.5 ug/mL,0.06,4846.641857142853,2.5
2.5 ug/mL,0.09,4911.405642857138,2.5
2.5 ug/mL,0.12,4976.169428571424,2.5
2.5 ug/mL,0.15,5040.93321428571,2.5
2.5 ug/mL,0.18,5105.696999999996,2.5
2.5 ug/mL,0.21,5170.460785714282,2.5
2.5 ug/mL,0.24,5235.224571428567,2.5
2.5 ug/mL,0.27,5299.988357142853,2.5
2.5 ug/mL,0.3,5364.752142857139,2.5
2.5 ug/mL,0.32999999999999996,5429.515928571424,2.5
2.5 ug/mL,0.36,5494.27971428571,2.5
2.5 ug/mL,0.39,5559.043499999996,2.5
2.5 ug/mL,0.42,5623.8072857142815,2.5
2.5 ug/mL,0.44999999999999996,5688.571071428567,2.5
2.5 ug/mL,0.48,5753.334857142853,2.5
2.5 ug/mL,0.51,5818.098642857139,2.5
2.5 ug/mL,0.54,5882.862428571425,2.5
2.5 ug/mL,0.57,5947.62621428571,2.5
2.5 ug/mL,0.6,6012.389999999996,2.5
2.5 ug/mL,0.63,6077.153785714282,2.5
2.5 ug/mL,0.6599999999999999,6141.9175714285675,2.5
2.5 ug/mL,0.69,6206.681357142853,2.5
2.5 ug/mL,0.72,6271.445142857139,2.5
2.5 ug/mL,0.75,6336.208928571425,2.5
2.5 ug/mL,0.78,6400.97271428571,2.5
2.5 ug/mL,0.8099999999999999,6465.736499999996,2.5
2.5 ug/mL,0.84,6530.500285714282,2.5
2.5 ug/mL,0.87,6595.264071428568,2.5
2.5 ug/mL,0.8999999999999999,6660.0278571428535,2.5
2.5 ug/mL,0.9299999999999999,6724.791642857139,2.5
2.5 ug/mL,0.96,6789.555428571424,2.5
2.5 ug/mL,0.99,6854.319214285711,2.5
2.5 ug/mL,1.02,6919.082999999997,2.5
2.5 ug/mL,1.05,6983.846785714282,2.5
2.5 ug/mL,1.08,7048.610571428568,2.5
2.5 ug/mL,1.1099999999999999,7113.374357142853,2.5
2.5 ug/mL,1.14,7178.1381428571385,2.5
2.5 ug/mL,1.17,7242.901928571425,2.5
2.5 ug/mL,1.2,7307.665714285711,2.5
2.5 ug/mL,1.23,7372.429499999997,2.5
2.5 ug/mL,1.26,7437.193285714282,2.5
2.5 ug/mL,1.29,7501.957071428568,2.5
2.5 ug/mL,1.3199999999999998,7566.720857142853,2.5
2.5 ug/mL,1.3499999999999999,7631.484642857139,2.5
2.5 ug/mL,1.38,7696.248428571425,2.5
2.5 ug/mL,1.41,7761.012214285711,2.5
2.5 ug/mL,1.44,7825.775999999996,2.5
2.5 ug/mL,1.47,7890.5397857142825,2.5
2.5 ug/mL,1.5,7955.303571428568,2.5
2.5 ug/mL,1.53,8020.067357142854,2.5
2.5 ug/mL,1.56,8084.83114285714,2.5
2.5 ug/mL,1.5899999999999999,8149.594928571425,2.5
2.5 ug/mL,1.6199999999999999,8214.35871428571,2.5
2.5 ug/mL,1.65,8279.122499999998,2.5
2.5 ug/mL,1.68,8343.886285714283,2.5
2.5 ug/mL,1.71,8408.650071428568,2.5
2.5 ug/mL,1.74,8473.413857142854,2.5
2.5 ug/mL,1.77,8538.17764285714,2.5
2.5 ug/mL,1.7999999999999998,8602.941428571425,2.5
2.5 ug/mL,1.8299999999999998,8667.70521428571,2.5
2.5 ug/mL,1.8599999999999999,8732.468999999997,2.5
2.5 ug/mL,1.89,8797.232785714283,2.5
2.5 ug/mL,1.92,8861.996571428568,2.5
2.5 ug/mL,1.95,8926.760357142855,2.5
2.5 ug/mL,1.98,8991.524142857139,2.5
2.5 ug/mL,2.01,9056.287928571426,2.5
2.5 ug/mL,2.04,9121.051714285712,2.5
2.5 ug/mL,2.07,9185.815499999997,2.5
2.5 ug/mL,2.1,9250.579285714284,2.5
2.5 ug/mL,2.13,9315.343071428568,2.5
2.5 ug/mL,2.16,9380.106857142855,2.5
2.5 ug/mL,2.19,9444.87064285714,2.5
2.5 ug/mL,2.2199999999999998,9509.634428571426,2.5
2.5 ug/mL,2.25,9574.398214285711,2.5
2.5 ug/mL,2.28,9639.161999999997,2.5
2.5 ug/mL,2.31,9703.925785714284,2.5
2.5 ug/mL,2.34,9768.689571428567,2.5
2.5 ug/mL,2.37,9833.453357142855,2.5
2.5 ug/mL,2.4,9898.21714285714,2.5
2.5 ug/mL,2.4299999999999997,9962.980928571425,2.5
2.5 ug/mL,2.46,10027.744714285713,2.5
2.5 ug/mL,2.4899999999999998,10092.508499999996,2.5
2.5 ug/mL,2.52,10157.272285714283,2.5
2.5 ug/mL,2.55,10222.036071428569,2.5
2.5 ug/mL,2.58,10286.799857142854,2.5
2.5 ug/mL,2.61,10351.56364285714,2.5
2.5 ug/mL,2.6399999999999997,10416.327428571425,2.5
2.5 ug/mL,2.67,10481.091214285712,2.5
2.5 ug/mL,2.6999999999999997,10545.854999999996,2.5
2.5 ug/mL,2.73,10610.618785714283,2.5
2.5 ug/mL,2.76,10675.382571428569,2.5
2.5 ug/mL,2.79,10740.146357142854,2.5
2.5 ug/mL,2.82,10804.910142857141,2.5
2.5 ug/mL,2.85,10869.673928571427,2.5
2.5 ug/mL,2.88,10934.437714285712,2.5
2.5 ug/mL,2.9099999999999997,10999.201499999997,2.5
2.5 ug/mL,2.94,11063.965285714283,2.5
2.5 ug/mL,2.9699999999999998,11128.72907142857,2.5
2.5 ug/mL,3.0,11193.492857142854,2.5
2.5 ug/mL,3.03,11258.25664285714,2.5
2.5 ug/mL,3.06,11323.020428571426,2.5
2.5 ug/mL,3.09,11387.784214285712,2.5
2.5 ug/mL,3.12,11452.547999999999,2.5
2.5 ug/mL,3.15,11517.311785714282,2.5
2.5 ug/mL,3.1799999999999997,11582.07557142857,2.5
2.5 ug/mL,3.21,11646.839357142855,2.5
2.5 ug/mL,3.2399999999999998,11711.60314285714,2.5
2.5 ug/mL,3.27,11776.366928571428,2.5
2.5 ug/mL,3.3,11841.130714285711,2.5
2.5 ug/mL,3.33,11905.894499999999,2.5
2.5 ug/mL,3.36,11970.658285714284,2.5
2.5 ug/mL,3.3899999999999997,12035.42207142857,2.5
2.5 ug/mL,3.42,12100.185857142855,2.5
2.5 ug/mL,3.4499999999999997,12164.94964285714,2.5
2.5 ug/mL,3.48,12229.713428571427,2.5
2.5 ug/mL,3.51,12294.477214285711,2.5
2.5 ug/mL,3.54,12359.240999999998,2.5
2.5 ug/mL,3.57,12424.004785714284,2.5
2.5 ug/mL,3.5999999999999996,12488.768571428569,2.5
2.5 ug/mL,3.63,12553.532357142856,2.5
2.5 ug/mL,3.6599999999999997,12618.29614285714,2.5
2.5 ug/mL,3.69,12683.059928571427,2.5
2.5 ug/mL,3.7199999999999998,12747.823714285712,2.5
2.5 ug/mL,3.75,12812.587499999998,2.5
2.5 ug/mL,3.78,12877.351285714285,2.5
2.5 ug/mL,3.81,12942.115071428569,2.5
2.5 ug/mL,3.84,13006.878857142856,2.5
2.5 ug/mL,3.8699999999999997,13071.64264285714,2.5
2.5 ug/mL,3.9,13136.406428571427,2.5
2.5 ug/mL,3.9299999999999997,13201.170214285714,2.5
2.5 ug/mL,3.96,13265.933999999997,2.5
2.5 ug/mL,3.9899999999999998,13330.697785714285,2.5
2.5 ug/mL,4.02,13395.461571428568,2.5
2.5 ug/mL,4.05,13460.225357142856,2.5
2.5 ug/mL,4.08,13524.989142857143,2.5
2.5 ug/mL,4.109999999999999,13589.752928571426,2.5
2.5 ug/mL,4.14,13654.516714285714,2.5
2.5 ug/mL,4.17,13719.280499999997,2.5
2.5 ug/mL,4.2,13784.044285714284,2.5
2.5 ug/mL,4.2299999999999995,13848.808071428568,2.5
2.5 ug/mL,4.26,13913.571857142855,2.5
2.5 ug/mL,4.29,13978.335642857142,2.5
2.5 ug/mL,4.32,14043.09942857143,2.5
2.5 ug/mL,4.35,14107.863214285713,2.5
2.5 ug/mL,4.38,14172.627,2.5
2.5 ug/mL,4.41,14237.390785714284,2.5
2.5 ug/mL,4.4399999999999995,14302.154571428568,2.5
2.5 ug/mL,4.47,14366.918357142855,2.5
2.5 ug/mL,4.5,14431.682142857142,2.5
2.5 ug/mL,4.53,14496.44592857143,2.5
2.5 ug/mL,4.56,14561.209714285713,2.5
2.5 ug/mL,4.59,14625.9735,2.5
2.5 ug/mL,4.62,14690.737285714284,2.5
2.5 ug/mL,4.6499999999999995,14755.50107142857,2.5
2.5 ug/mL,4.68,14820.264857142854,2.5
2.5 ug/mL,4.71,14885.028642857142,2.5
2.5 ug/mL,4.74,14949.792428571429,2.5
2.5 ug/mL,4.77,15014.556214285712,2.5
2.5 ug/mL,4.8,15079.32,2.5
2.5 ug/mL,4.83,15121.7,2.5
2.5 ug/mL,4.859999999999999,15121.7,2.5
2.5 ug/mL,4.89,15121.7,2.5
2.5 ug/mL,4.92,15121.7,2.5
2.5 ug/mL,4.95,15121.7,2.5
2.5 ug/mL,4.9799999999999995,15121.7,2.5
2.5 ug/mL,5.01,15121.7,2.5
2.5 ug/mL,5.04,15121.7,2.5
2.5 ug/mL,5.069999999999999,15121.7,2.5
2.5 ug/mL,5.1,15121.7,2.5
2.5 ug/mL,5.13,15121.7,2.5
2.5 ug/mL,5.16,15121.7,2.5
2.5 ug/mL,5.1899999999999995,15121.7,2.5
2.5 ug/mL,5.22,15121.7,2.5
2.5 ug/mL,5.25,15121.7,2.5
2.5 ug/mL,5.279999999999999,15121.7,2.5
2.5 ug/mL,5.31,15121.7,2.5
2.5 ug/mL,5.34,15121.7,2.5
2.5 ug/mL,5.37,15121.7,2.5
2.5 ug/mL,5.3999999999999995,15121.7,2.5
2.5 ug/mL,5.43,15121.7,2.5
2.5 ug/mL,5.46,15121.7,2.5
2.5 ug/mL,5.49,15121.7,2.5
2.5 ug/mL,5.52,15121.7,2.5
2.5 ug/mL,5.55,15121.7,2.5
2.5 ug/mL,5.58,15121.7,2.5
2.5 ug/mL,5.609999999999999,15121.7,2.5
2.5 ug/mL,5.64,15121.7,2.5
2.5 ug/mL,5.67,15121.7,2.5
2.5 ug/mL,5.7,15121.7,2.5
2.5 ug/mL,5.7299999999999995,15121.7,2.5
2.5 ug/mL,5.76,15121.7,2.5
2.5 ug/mL,5.79,15121.7,2.5
2.5 ug/mL,5.819999999999999,15121.7,2.5
2.5 ug/mL,5.85,15121.7,2.5
2.5 ug/mL,5.88,15121.7,2.5
2.5 ug/mL,5.91,15121.7,2.5
2.5 ug/mL,5.9399999999999995,15121.7,2.5
2.5 ug/mL,5.97,15121.7,2.5
2.5 ug/mL,6.0,15121.7,2.5
2.5 ug/mL,6.029999999999999,15121.7,2.5
2.5 ug/mL,6.06,15121.7,2.5
2.5 ug/mL,6.09,15121.7,2.5
2.5 ug/mL,6.12,15121.7,2.5
2.5 ug/mL,6.1499999999999995,15121.7,2.5
2.5 ug/mL,6.18,15121.7,2.5
2.5 ug/mL,6.21,15121.7,2.5
2.5 ug/mL,6.24,15121.7,2.5
2.5 ug/mL,6.27,15121.7,2.5
2.5 ug/mL,6.3,15121.7,2.5
2.5 ug/mL,6.33,15121.7,2.5
2.5 ug/mL,6.359999999999999,15121.7,2.5
2.5 ug/mL,6.39,15121.7,2.5
2.5 ug/mL,6.42,15121.7,2.5
2.5 ug/mL,6.45,15121.7,2.5
2.5 ug/mL,6.4799999999999995,15121.7,2.5
2.5 ug/mL,6.51,15121.7,2.5
2.5 ug/mL,6.54,15121.7,2.5
2.5 ug/mL,6.569999999999999,15121.7,2.5
2.5 ug/mL,6.6,15121.7,2.5
2.5 ug/mL,6.63,15121.7,2.5
2.5 ug/mL,6.66,15121.7,2.5
2.5 ug/mL,6.6899999999999995,15121.7,2.5
2.5 ug/mL,6.72,15121.7,2.5
2.5 ug/mL,6.75,15121.7,2.5
2.5 ug/mL,6.779999999999999,15121.7,2.5
2.5 ug/mL,6.81,15121.7,2.5
2.5 ug/mL,6.84,15121.7,2.5
2.5 ug/mL,6.87,15121.7,2.5
2.5 ug/mL,6.8999999999999995,15121.7,2.5
2.5 ug/mL,6.93,15121.7,2.5
2.5 ug/mL,6.96,15121.7,2.5
2.5 ug/mL,6.989999999999999,15121.7,2.5
2.5 ug/mL,7.02,15121.7,2.5
2.5 ug/mL,7.05,15121.7,2.5
2.5 ug/mL,7.08,15121.7,2.5
2.5 ug/mL,7.109999999999999,15121.7,2.5
2.5 ug/mL,7.14,15121.7,2.5
2.5 ug/mL,7.17,15121.7,2.5
2.5 ug/mL,7.199999999999999,15121.7,2.5
2.5 ug/mL,7.2299999999999995,15121.7,2.5
2.5 ug/mL,7.26,15121.7,2.5
2.5 ug/mL,7.29,15121.7,2.5
2.5 ug/mL,7.319999999999999,15121.7,2.5
2.5 ug/mL,7.35,15121.7,2.5
2.5 ug/mL,7.38,15121.7,2.5
2.5 ug/mL,7.41,15121.7,2.5
2.5 ug/mL,7.4399999999999995,15121.7,2.5
2.5 ug/mL,7.47,15121.7,2.5
2.5 ug/mL,7.5,15121.7,2.5
2.5 ug/mL,7.529999999999999,15121.7,2.5
2.5 ug/mL,7.56,15121.7,2.5
2.5 ug/mL,7.59,15121.7,2.5
2.5 ug/mL,7.62,15121.7,2.5
2.5 ug/mL,7.6499999999999995,15121.7,2.5
2.5 ug/mL,7.68,15121.7,2.5
2.5 ug/mL,7.71,15121.7,2.5
2.5 ug/mL,7.739999999999999,15121.7,2.5
2.5 ug/mL,7.77,15121.7,2.5
2.5 ug/mL,7.8,15121.7,2.5
2.5 ug/mL,7.83,15121.7,2.5
2.5 ug/mL,7.859999999999999,15121.7,2.5
2.5 ug/mL,7.89,15121.7,2.5
2.5 ug/mL,7.92,15121.7,2.5
2.5 ug/mL,7.949999999999999,15121.7,2.5
2.5 ug/mL,7.9799999999999995,15121.7,2.5
2.5 ug/mL,8.01,15121.7,2.5
2.5 ug/mL,8.04,15121.7,2.5
2.5 ug/mL,8.07,15121.7,2.5
2.5 ug/mL,8.1,15121.7,2.5
2.5 ug/mL,8.129999999999999,15121.7,2.5
2.5 ug/mL,8.16,15121.7,2.5
2.5 ug/mL,8.19,15121.7,2.5
2.5 ug/mL,8.219999999999999,15121.7,2.5
2.5 ug/mL,8.25,15121.7,2.5
2.5 ug/mL,8.28,15121.7,2.5
2.5 ug/mL,8.31,15121.7,2.5
2.5 ug/mL,8.34,15121.7,2.5
2.5 ug/mL,8.37,15121.7,2.5
2.5 ug/mL,8.4,15121.7,2.5
2.5 ug/mL,8.43,15121.7,2.5
2.5 ug/mL,8.459999999999999,15121.7,2.5
2.5 ug/mL,8.49,15121.7,2.5
2.5 ug/mL,8.52,15121.7,2.5
2.5 ug/mL,8.549999999999999,15121.7,2.5
2.5 ug/mL,8.58,15121.7,2.5
2.5 ug/mL,8.61,15121.7,2.5
2.5 ug/mL,8.64,15121.7,2.5
2.5 ug/mL,8.67,15121.7,2.5
2.5 ug/mL,8.7,15121.7,2.5
2.5 ug/mL,8.73,15121.7,2.5
2.5 ug/mL,8.76,15121.7,2.5
2.5 ug/mL,8.79,15121.7,2.5
2.5 ug/mL,8.82,15121.7,2.5
2.5 ug/mL,8.85,15121.7,2.5
2.5 ug/mL,8.879999999999999,15121.7,2.5
2.5 ug/mL,8.91,15121.7,2.5
2.5 ug/mL,8.94,15121.7,2.5
2.5 ug/mL,8.969999999999999,15121.7,2.5
2.5 ug/mL,9.0,15121.7,2.5
2.5 ug/mL,9.03,15121.7,2.5
2.5 ug/mL,9.06,15121.7,2.5
2.5 ug/mL,9.09,15121.7,2.5
2.5 ug/mL,9.12,15121.7,2.5
2.5 ug/mL,9.15,15121.7,2.5
2.5 ug/mL,9.18,15121.7,2.5
2.5 ug/mL,9.209999999999999,15121.7,2.5
2.5 ug/mL,9.24,15121.7,2.5
2.5 ug/mL,9.27,15121.7,2.5
2.5 ug/mL,9.299999999999999,15121.7,2.5
2.5 ug/mL,9.33,15121.7,2.5
2.5 ug/mL,9.36,15121.7,2.5
2.5 ug/mL,9.389999999999999,15121.7,2.5
2.5 ug/mL,9.42,15121.7,2.5
2.5 ug/mL,9.45,15121.7,2.5
